record_id,country_code,country_name,region,income_group,year,education_level,population_school_age_millions,literacy_rate_youth,literacy_rate_adult,primary_enrollment_rate,secondary_enrollment_rate,tertiary_enrollment_rate,gender_parity_index_primary,gender_parity_index_secondary,govt_expenditure_education_pct_gdp,pupil_teacher_ratio_primary,primary_completion_rate,sdg4_index_score
13693,NOR,Norway,Europe & Central Asia,High income,1995,Tertiary,1.48,99.9,99.8,88.11,81.18,55.7,0.919,0.901,5.43,8.0,76.29,67.62
13694,NOR,Norway,Europe & Central Asia,High income,1996,Primary,6.38,99.9,99.8,89.11,74.18,50.12,0.919,0.908,5.89,8.0,77.37,65.73
13695,NOR,Norway,Europe & Central Asia,High income,1996,Secondary,6.38,99.9,99.8,89.11,74.18,50.12,0.919,0.908,5.89,8.0,77.37,65.73
13696,NOR,Norway,Europe & Central Asia,High income,1996,Tertiary,6.38,99.9,99.8,89.11,74.18,,0.919,0.908,5.89,8.0,77.37,65.73
13697,NOR,Norway,Europe & Central Asia,High income,1997,Primary,2.55,99.9,99.8,88.77,78.84,61.63,0.913,0.927,5.97,8.0,79.51,66.55
13698,NOR,Norway,Europe & Central Asia,High income,1997,Secondary,2.55,99.9,99.8,88.77,78.84,61.63,0.913,0.927,5.97,8.0,79.51,66.55
13699,NOR,Norway,Europe & Central Asia,High income,1997,Tertiary,2.55,99.9,99.8,88.77,78.84,61.63,0.913,0.927,5.97,8.0,79.51,66.55
13700,NOR,Norway,Europe & Central Asia,High income,1998,Primary,1.37,99.9,99.8,88.61,80.35,56.59,0.956,0.941,5.7,8.0,77.37,68.47
13701,NOR,Norway,Europe & Central Asia,High income,1998,Secondary,1.37,99.9,99.8,88.61,80.35,56.59,0.956,0.941,5.7,8.0,77.37,68.47
13702,NOR,Norway,Europe & Central Asia,High income,1998,Tertiary,1.37,99.9,99.8,88.61,80.35,56.59,0.956,0.941,5.7,8.0,77.37,68.47
13703,NOR,Norway,Europe & Central Asia,High income,1999,Primary,2.06,99.9,99.8,87.53,79.96,50.44,0.935,0.929,6.02,8.0,78.12,67.29
13704,NOR,Norway,Europe & Central Asia,High income,1999,Secondary,2.06,99.9,99.8,87.53,79.96,50.44,0.935,0.929,6.02,,78.12,67.29
13705,NOR,Norway,Europe & Central Asia,High income,1999,Tertiary,2.06,99.9,99.8,87.53,79.96,50.44,0.935,0.929,6.02,8.0,78.12,67.29
13706,NOR,Norway,Europe & Central Asia,High income,2000,Primary,2.66,99.9,99.8,88.68,79.74,60.52,0.937,0.933,5.94,8.0,77.67,66.78
13707,NOR,Norway,Europe & Central Asia,High income,2000,Secondary,2.66,99.9,99.8,88.68,79.74,60.52,0.937,0.933,5.94,8.0,77.67,66.78
13708,NOR,Norway,Europe & Central Asia,High income,2000,Tertiary,2.66,99.9,99.8,88.68,79.74,60.52,0.937,0.933,5.94,8.0,77.67,66.78
13709,NOR,Norway,Europe & Central Asia,High income,2001,Primary,2.02,99.9,99.8,90.47,79.81,59.75,0.928,0.926,5.87,8.0,79.1,66.6
13710,NOR,Norway,Europe & Central Asia,High income,2001,Secondary,2.02,99.9,99.8,90.47,79.81,59.75,0.928,0.926,5.87,8.0,79.1,66.6
13711,NOR,Norway,Europe & Central Asia,High income,2001,Tertiary,2.02,99.9,99.8,90.47,79.81,59.75,0.928,0.926,5.87,8.0,79.1,66.6
13712,NOR,Norway,Europe & Central Asia,High income,2002,Primary,17.29,99.9,99.8,92.25,75.64,57.22,0.96,0.929,5.43,8.0,79.92,68.99
13713,NOR,Norway,Europe & Central Asia,High income,2002,Secondary,17.29,99.9,99.8,92.25,75.64,57.22,0.96,0.929,5.43,8.0,79.92,68.99
13714,NOR,Norway,Europe & Central Asia,High income,2002,Tertiary,17.29,99.9,99.8,92.25,75.64,57.22,0.96,0.929,5.43,8.0,79.92,68.99
13715,NOR,Norway,Europe & Central Asia,High income,2003,Primary,1.85,99.9,99.8,89.56,82.71,58.18,0.948,0.972,5.7,8.0,81.96,68.12
13716,NOR,Norway,Europe & Central Asia,High income,2003,Secondary,1.85,99.9,99.8,89.56,82.71,58.18,0.948,0.972,5.7,8.0,81.96,68.12
13717,NOR,Norway,Europe & Central Asia,High income,2003,Tertiary,1.85,99.9,99.8,89.56,82.71,58.18,0.948,0.972,5.7,8.0,81.96,68.12
13718,NOR,Norway,Europe & Central Asia,High income,2004,Primary,2.97,99.9,99.8,92.27,75.53,59.37,0.959,0.909,6.12,8.0,82.8,68.01
13719,NOR,Norway,Europe & Central Asia,High income,2004,Secondary,2.97,99.9,99.8,92.27,75.53,59.37,0.959,0.909,6.12,8.0,82.8,68.01
13720,NOR,Norway,Europe & Central Asia,High income,2004,Tertiary,2.97,99.9,99.8,92.27,75.53,59.37,0.959,0.909,6.12,8.0,82.8,68.01
13721,NOR,Norway,Europe & Central Asia,High income,2005,Primary,3.9,99.9,99.8,91.99,81.48,58.17,0.934,0.944,5.97,8.0,80.12,68.83
13722,NOR,Norway,Europe & Central Asia,High income,2005,Secondary,3.9,99.9,99.8,91.99,81.48,58.17,0.934,0.944,5.97,8.0,80.12,68.83
13723,NOR,Norway,Europe & Central Asia,High income,2005,Tertiary,3.9,99.9,99.8,91.99,81.48,58.17,0.934,0.944,5.97,8.0,80.12,68.83
13724,NOR,Norway,Europe & Central Asia,High income,2006,Primary,1.42,99.9,99.8,96.01,83.42,63.2,0.959,0.919,6.08,8.0,82.57,68.78
13725,NOR,Norway,Europe & Central Asia,High income,2006,Secondary,1.42,99.9,99.8,96.01,83.42,63.2,0.959,0.919,6.08,8.0,82.57,68.78
13726,NOR,Norway,Europe & Central Asia,High income,2006,Tertiary,1.42,99.9,99.8,96.01,83.42,63.2,0.959,0.919,6.08,8.0,82.57,68.78
13727,NOR,Norway,Europe & Central Asia,High income,2007,Primary,10.7,99.9,99.8,91.07,82.33,59.1,0.93,0.919,5.54,8.0,80.38,68.78
13728,NOR,Norway,Europe & Central Asia,High income,2007,Secondary,10.7,99.9,99.8,91.07,82.33,59.1,0.93,0.919,5.54,8.0,80.38,68.78
13729,NOR,Norway,Europe & Central Asia,High income,2007,Tertiary,10.7,99.9,99.8,91.07,82.33,59.1,0.93,0.919,5.54,8.0,80.38,68.78
13730,NOR,Norway,Europe & Central Asia,High income,2008,Primary,2.64,99.9,99.8,95.3,80.24,55.6,0.936,0.97,5.9,8.0,81.75,68.39
13731,NOR,Norway,Europe & Central Asia,High income,2008,Secondary,2.64,99.9,99.8,95.3,80.24,55.6,0.936,0.97,5.9,8.0,81.75,68.39
13732,NOR,Norway,Europe & Central Asia,High income,2008,Tertiary,2.64,99.9,99.8,95.3,80.24,55.6,0.936,0.97,5.9,8.0,81.75,68.39
13733,NOR,Norway,Europe & Central Asia,High income,2009,Primary,2.14,99.9,99.8,95.01,82.9,59.76,0.967,0.907,5.93,8.0,81.78,70.09
13734,NOR,Norway,Europe & Central Asia,High income,2009,Secondary,2.14,99.9,99.8,95.01,82.9,59.76,0.967,0.907,5.93,8.0,81.78,70.09
13735,NOR,Norway,Europe & Central Asia,High income,2009,Tertiary,2.14,99.9,99.8,95.01,82.9,59.76,0.967,0.907,5.93,8.0,81.78,70.09
13736,NOR,Norway,Europe & Central Asia,High income,2010,Primary,12.33,99.9,99.8,96.97,80.23,60.37,0.968,0.96,6.34,8.0,88.95,70.65
13737,NOR,Norway,Europe & Central Asia,High income,2010,Secondary,12.33,99.9,99.8,96.97,80.23,60.37,0.968,0.96,6.34,8.0,88.95,70.65
13738,NOR,Norway,Europe & Central Asia,High income,2010,Tertiary,12.33,99.9,99.8,96.97,80.23,60.37,0.968,0.96,6.34,8.0,88.95,70.65
13739,NOR,Norway,Europe & Central Asia,High income,2011,Primary,7.83,99.9,99.8,93.51,85.61,66.67,0.928,0.945,5.96,8.0,80.65,70.62
13740,NOR,Norway,Europe & Central Asia,High income,2011,Secondary,7.83,99.9,99.8,93.51,85.61,66.67,0.928,0.945,5.96,8.0,80.65,70.62
13741,NOR,Norway,Europe & Central Asia,High income,2011,Tertiary,7.83,99.9,99.8,93.51,85.61,66.67,0.928,0.945,5.96,8.0,80.65,70.62
13742,NOR,Norway,Europe & Central Asia,High income,2012,Primary,1.92,99.9,99.8,97.55,82.29,63.06,0.941,0.977,5.91,8.0,85.22,70.22
13743,NOR,Norway,Europe & Central Asia,High income,2012,Secondary,1.92,99.9,99.8,97.55,82.29,63.06,0.941,0.977,5.91,8.0,85.22,70.22
13744,NOR,Norway,Europe & Central Asia,High income,2012,Tertiary,1.92,99.9,99.8,97.55,82.29,63.06,0.941,0.977,5.91,8.0,85.22,70.22
13745,NOR,Norway,Europe & Central Asia,High income,2013,Primary,11.42,99.9,99.8,94.92,81.55,60.92,0.99,0.942,5.6,8.0,81.13,66.93
13746,NOR,Norway,Europe & Central Asia,High income,2013,Secondary,11.42,99.9,99.8,94.92,81.55,60.92,0.99,0.942,5.6,8.0,81.13,66.93
13747,NOR,Norway,Europe & Central Asia,High income,2013,Tertiary,11.42,99.9,99.8,94.92,81.55,60.92,0.99,0.942,5.6,8.0,81.13,66.93
13748,NOR,Norway,Europe & Central Asia,High income,2014,Primary,3.55,99.9,99.8,94.77,83.33,58.33,0.956,0.979,6.25,8.0,86.0,70.23
13749,NOR,Norway,Europe & Central Asia,High income,2014,Secondary,3.55,99.9,99.8,94.77,83.33,58.33,0.956,0.979,6.25,8.0,86.0,70.23
13750,NOR,Norway,Europe & Central Asia,High income,2014,Tertiary,3.55,99.9,99.8,94.77,83.33,58.33,0.956,0.979,6.25,8.0,86.0,70.23
13751,NOR,Norway,Europe & Central Asia,High income,2015,Primary,1.61,99.9,99.8,94.48,82.49,62.73,0.985,0.94,5.73,8.0,84.13,69.12
13752,NOR,Norway,Europe & Central Asia,High income,2015,Secondary,1.61,99.9,99.8,94.48,82.49,62.73,0.985,0.94,5.73,8.0,84.13,69.12
13753,NOR,Norway,Europe & Central Asia,High income,2015,Tertiary,1.61,99.9,99.8,94.48,82.49,62.73,0.985,0.94,5.73,,84.13,69.12
13754,NOR,Norway,Europe & Central Asia,High income,2016,Primary,1.72,99.9,99.8,95.68,84.33,62.42,0.947,0.948,5.83,8.0,81.43,70.13
13755,NOR,Norway,Europe & Central Asia,High income,2016,Secondary,1.72,99.9,99.8,95.68,84.33,62.42,0.947,0.948,5.83,8.0,81.43,70.13
13756,NOR,Norway,Europe & Central Asia,High income,2016,Tertiary,1.72,99.9,99.8,95.68,84.33,62.42,0.947,0.948,5.83,8.0,81.43,70.13
13757,NOR,Norway,Europe & Central Asia,High income,2017,Primary,3.94,99.9,99.8,100.39,86.71,67.38,0.953,0.987,6.34,8.0,88.33,72.23
13758,NOR,Norway,Europe & Central Asia,High income,2017,Secondary,3.94,99.9,99.8,100.39,86.71,67.38,0.953,0.987,6.34,8.0,88.33,72.23
13759,NOR,Norway,Europe & Central Asia,High income,2017,Tertiary,3.94,99.9,99.8,100.39,86.71,67.38,0.953,0.987,6.34,8.0,88.33,72.23
13760,NOR,Norway,Europe & Central Asia,High income,2018,Primary,2.04,99.9,99.8,99.14,86.53,69.17,1.0,0.971,6.18,8.0,85.18,70.66
13761,NOR,Norway,Europe & Central Asia,High income,2018,Secondary,2.04,99.9,99.8,99.14,86.53,69.17,1.0,0.971,6.18,8.0,85.18,70.66
13762,NOR,Norway,Europe & Central Asia,High income,2018,Tertiary,2.04,99.9,99.8,99.14,86.53,69.17,1.0,0.971,6.18,8.0,85.18,70.66
13763,NOR,Norway,Europe & Central Asia,High income,2019,Primary,14.74,99.9,99.8,100.84,88.06,69.7,0.981,0.985,6.36,8.0,89.16,72.67
13764,NOR,Norway,Europe & Central Asia,High income,2019,Secondary,14.74,99.9,99.8,100.84,88.06,69.7,0.981,0.985,6.36,8.0,89.16,72.67
13765,NOR,Norway,Europe & Central Asia,High income,2019,Tertiary,14.74,99.9,99.8,100.84,88.06,69.7,0.981,0.985,6.36,8.0,89.16,72.67
13766,NOR,Norway,Europe & Central Asia,High income,2020,Primary,2.07,99.9,99.8,99.24,86.55,67.84,0.981,0.964,6.07,8.0,86.67,71.25
13767,NOR,Norway,Europe & Central Asia,High income,2020,Secondary,2.07,99.9,99.8,99.24,86.55,67.84,0.981,0.964,6.07,8.0,86.67,71.25
13768,NOR,Norway,Europe & Central Asia,High income,2020,Tertiary,2.07,99.9,99.8,99.24,86.55,67.84,0.981,0.964,6.07,8.0,86.67,71.25
13769,NOR,Norway,Europe & Central Asia,High income,2021,Primary,3.69,99.9,99.8,95.89,91.8,67.85,0.969,1.006,6.13,8.0,83.33,72.02
13770,NOR,Norway,Europe & Central Asia,High income,2021,Secondary,3.69,99.9,99.8,95.89,91.8,67.85,0.969,1.006,6.13,8.0,83.33,72.02
13771,NOR,Norway,Europe & Central Asia,High income,2021,Tertiary,3.69,99.9,99.8,95.89,91.8,67.85,0.969,1.006,6.13,8.0,83.33,72.02
13772,NOR,Norway,Europe & Central Asia,High income,2022,Primary,2.51,99.9,99.8,97.68,83.13,69.3,0.97,0.979,6.47,8.0,85.96,70.87
13773,NOR,Norway,Europe & Central Asia,High income,2022,Secondary,2.51,99.9,99.8,97.68,83.13,69.3,0.97,0.979,6.47,8.0,85.96,70.87
13774,NOR,Norway,Europe & Central Asia,High income,2022,Tertiary,2.51,99.9,99.8,97.68,83.13,69.3,0.97,0.979,6.47,8.0,85.96,70.87
13775,NOR,Norway,Europe & Central Asia,High income,2023,Primary,18.4,99.9,99.8,101.72,82.89,66.29,1.002,0.982,6.51,8.0,87.29,71.78
13776,NOR,Norway,Europe & Central Asia,High income,2023,Secondary,18.4,99.9,99.8,101.72,82.89,66.29,1.002,0.982,6.51,8.0,87.29,71.78
13777,NOR,Norway,Europe & Central Asia,High income,2023,Tertiary,18.4,99.9,99.8,101.72,82.89,66.29,1.002,0.982,6.51,8.0,87.29,71.78
13778,NOR,Norway,Europe & Central Asia,High income,2024,Primary,9.08,99.9,99.8,97.1,90.41,73.86,0.953,0.99,5.62,8.0,83.19,71.05
13779,NOR,Norway,Europe & Central Asia,High income,2024,Secondary,9.08,99.9,99.8,97.1,90.41,73.86,0.953,0.99,5.62,8.0,83.19,71.05
13780,NOR,Norway,Europe & Central Asia,High income,2024,Tertiary,9.08,99.9,99.8,97.1,90.41,73.86,0.953,0.99,5.62,8.0,83.19,71.05
13781,PER,Peru,Latin America & Caribbean,Lower middle income,1990,Primary,0.2,97.42,92.71,77.58,53.97,27.35,0.855,0.816,4.65,19.0,71.46,59.2
13782,PER,Peru,Latin America & Caribbean,Lower middle income,1990,Secondary,0.2,97.42,92.71,77.58,53.97,27.35,0.855,0.816,4.65,19.0,71.46,59.2
13783,PER,Peru,Latin America & Caribbean,Lower middle income,1990,Tertiary,0.2,97.42,92.71,77.58,53.97,27.35,0.855,0.816,4.65,19.0,71.46,59.2
13784,PER,Peru,Latin America & Caribbean,Lower middle income,1991,Primary,0.54,95.1,91.51,79.34,56.83,26.88,0.867,0.819,4.61,21.1,70.18,57.99
13785,PER,Peru,Latin America & Caribbean,Lower middle income,1991,Secondary,0.54,95.1,91.51,79.34,56.83,26.88,0.867,0.819,4.61,21.1,70.18,57.99
13786,PER,Peru,Latin America & Caribbean,Lower middle income,1991,Tertiary,0.54,95.1,91.51,79.34,56.83,26.88,0.867,0.819,4.61,21.1,70.18,57.99
13787,PER,Peru,Latin America & Caribbean,Lower middle income,1992,Primary,3.39,99.05,94.41,75.47,57.76,23.27,0.854,0.853,5.0,19.2,65.82,58.74
13788,PER,Peru,Latin America & Caribbean,Lower middle income,1992,Secondary,3.39,99.05,94.41,75.47,57.76,23.27,0.854,0.853,5.0,19.2,65.82,58.74
13789,PER,Peru,Latin America & Caribbean,Lower middle income,1992,Tertiary,3.39,99.05,94.41,75.47,57.76,23.27,0.854,0.853,5.0,19.2,65.82,58.74
13790,PER,Peru,Latin America & Caribbean,Lower middle income,1993,Primary,3.84,97.74,92.38,78.21,54.84,21.01,0.872,0.806,4.67,18.5,69.15,61.2
13791,PER,Peru,Latin America & Caribbean,Lower middle income,1993,Secondary,3.84,97.74,92.38,78.21,54.84,21.01,0.872,0.806,4.67,18.5,69.15,61.2
13792,PER,Peru,Latin America & Caribbean,Lower middle income,1993,Tertiary,3.84,97.74,92.38,78.21,54.84,21.01,0.872,0.806,4.67,18.5,69.15,61.2
13793,PER,Peru,Latin America & Caribbean,Lower middle income,1994,Primary,2.74,98.06,93.24,76.31,59.14,30.79,0.841,0.843,4.45,16.3,67.45,58.16
13794,PER,Peru,Latin America & Caribbean,Lower middle income,1994,Secondary,2.74,98.06,93.24,76.31,59.14,30.79,0.841,0.843,4.45,16.3,67.45,58.16
13795,PER,Peru,Latin America & Caribbean,Lower middle income,1994,Tertiary,2.74,98.06,93.24,76.31,59.14,30.79,0.841,0.843,4.45,16.3,67.45,58.16
13796,PER,Peru,Latin America & Caribbean,Lower middle income,1995,Primary,1.66,99.05,93.84,77.1,56.37,23.96,0.849,0.848,3.96,18.3,67.2,58.6
13797,PER,Peru,Latin America & Caribbean,Lower middle income,1995,Secondary,1.66,99.05,93.84,77.1,56.37,23.96,0.849,0.848,3.96,18.3,67.2,58.6
13798,PER,Peru,Latin America & Caribbean,Lower middle income,1995,Tertiary,1.66,99.05,93.84,77.1,56.37,23.96,0.849,0.848,3.96,18.3,67.2,58.6
13799,PER,Peru,Latin America & Caribbean,Lower middle income,1996,Primary,9.76,98.54,93.39,79.01,54.73,22.2,0.865,0.812,4.27,19.7,69.91,58.3
13800,PER,Peru,Latin America & Caribbean,Lower middle income,1996,Secondary,9.76,98.54,93.39,79.01,54.73,22.2,0.865,0.812,4.27,19.7,69.91,58.3
13801,PER,Peru,Latin America & Caribbean,Lower middle income,1996,Tertiary,9.76,98.54,93.39,79.01,54.73,22.2,0.865,0.812,4.27,19.7,69.91,58.3
13802,PER,Peru,Latin America & Caribbean,Lower middle income,1997,Primary,8.94,97.53,92.11,81.23,58.2,25.66,0.844,0.81,4.71,20.4,70.69,60.37
13803,PER,Peru,Latin America & Caribbean,Lower middle income,1997,Secondary,8.94,97.53,92.11,81.23,58.2,25.66,0.844,0.81,4.71,20.4,70.69,60.37
13804,PER,Peru,Latin America & Caribbean,Lower middle income,1997,Tertiary,8.94,97.53,92.11,81.23,58.2,25.66,0.844,0.81,4.71,20.4,70.69,60.37
13805,PER,Peru,Latin America & Caribbean,Lower middle income,1998,Primary,0.83,96.63,92.36,80.71,59.84,23.46,0.876,0.831,4.04,18.3,72.1,60.06
13806,PER,Peru,Latin America & Caribbean,Lower middle income,1998,Secondary,0.83,96.63,92.36,80.71,59.84,23.46,0.876,0.831,,18.3,72.1,60.06
13807,PER,Peru,Latin America & Caribbean,Lower middle income,1998,Tertiary,0.83,96.63,92.36,80.71,59.84,23.46,0.876,0.831,4.04,18.3,72.1,60.06
13808,PER,Peru,Latin America & Caribbean,Lower middle income,1999,Primary,3.54,97.96,93.0,76.05,57.16,28.31,0.847,0.854,4.24,15.8,64.76,56.7
13809,PER,Peru,Latin America & Caribbean,Lower middle income,1999,Secondary,3.54,97.96,93.0,76.05,57.16,28.31,0.847,0.854,4.24,15.8,64.76,56.7
13810,PER,Peru,Latin America & Caribbean,Lower middle income,1999,Tertiary,3.54,97.96,93.0,76.05,57.16,28.31,0.847,0.854,4.24,15.8,64.76,56.7
13811,PER,Peru,Latin America & Caribbean,Lower middle income,2000,Primary,3.44,99.85,94.41,78.58,60.15,27.61,0.86,0.847,4.76,18.3,70.17,59.79
13812,PER,Peru,Latin America & Caribbean,Lower middle income,2000,Secondary,3.44,99.85,94.41,78.58,60.15,27.61,0.86,0.847,4.76,18.3,70.17,59.79
13813,PER,Peru,Latin America & Caribbean,Lower middle income,2000,Tertiary,3.44,99.85,94.41,78.58,60.15,27.61,0.86,0.847,4.76,,70.17,59.79
13814,PER,Peru,Latin America & Caribbean,Lower middle income,2001,Primary,1.76,99.9,95.39,80.51,60.15,28.11,0.865,0.869,4.91,16.1,72.29,60.15
13815,PER,Peru,Latin America & Caribbean,Lower middle income,2001,Secondary,1.76,99.9,95.39,80.51,60.15,28.11,0.865,0.869,4.91,16.1,72.29,60.15
13816,PER,Peru,Latin America & Caribbean,Lower middle income,2001,Tertiary,1.76,99.9,95.39,80.51,60.15,28.11,0.865,0.869,4.91,16.1,72.29,60.15
13817,PER,Peru,Latin America & Caribbean,Lower middle income,2002,Primary,12.89,99.9,95.36,81.64,60.76,30.89,0.868,0.821,4.4,18.1,70.95,61.04
13818,PER,Peru,Latin America & Caribbean,Lower middle income,2002,Secondary,12.89,99.9,95.36,81.64,60.76,30.89,0.868,0.821,4.4,18.1,70.95,61.04
13819,PER,Peru,Latin America & Caribbean,Lower middle income,2002,Tertiary,12.89,99.9,95.36,81.64,60.76,30.89,0.868,0.821,4.4,,70.95,61.04
13820,PER,Peru,Latin America & Caribbean,Lower middle income,2003,Primary,2.75,99.9,94.73,77.18,60.56,32.83,0.914,0.845,4.36,15.8,70.2,60.92
13821,PER,Peru,Latin America & Caribbean,Lower middle income,2003,Secondary,2.75,99.9,94.73,77.18,60.56,32.83,0.914,0.845,4.36,15.8,70.2,60.92
13822,PER,Peru,Latin America & Caribbean,Lower middle income,2003,Tertiary,2.75,99.9,94.73,77.18,60.56,32.83,0.914,0.845,4.36,15.8,70.2,60.92
13823,PER,Peru,Latin America & Caribbean,Lower middle income,2004,Primary,3.35,99.32,93.89,80.39,55.76,32.54,0.883,0.84,4.03,19.7,73.21,60.78
13824,PER,Peru,Latin America & Caribbean,Lower middle income,2004,Secondary,3.35,99.32,93.89,80.39,55.76,32.54,0.883,0.84,4.03,19.7,73.21,60.78
13825,PER,Peru,Latin America & Caribbean,Lower middle income,2004,Tertiary,3.35,99.32,93.89,80.39,55.76,32.54,0.883,0.84,4.03,19.7,73.21,60.78
13826,PER,Peru,Latin America & Caribbean,Lower middle income,2005,Primary,4.76,99.9,96.39,80.8,61.2,33.46,0.871,0.869,4.26,19.3,72.16,61.23
13827,PER,Peru,Latin America & Caribbean,Lower middle income,2005,Secondary,4.76,99.9,96.39,80.8,61.2,33.46,0.871,0.869,4.26,19.3,72.16,61.23
13828,PER,Peru,Latin America & Caribbean,Lower middle income,2005,Tertiary,4.76,99.9,96.39,80.8,61.2,33.46,0.871,0.869,4.26,19.3,72.16,61.23
13829,PER,Peru,Latin America & Caribbean,Lower middle income,2006,Primary,9.38,99.9,95.24,81.18,63.81,33.86,0.875,0.819,4.52,14.1,69.46,60.2
13830,PER,Peru,Latin America & Caribbean,Lower middle income,2006,Secondary,9.38,99.9,95.24,81.18,63.81,33.86,0.875,0.819,4.52,14.1,69.46,60.2
13831,PER,Peru,Latin America & Caribbean,Lower middle income,2006,Tertiary,9.38,99.9,95.24,81.18,63.81,33.86,0.875,0.819,4.52,14.1,69.46,60.2
13832,PER,Peru,Latin America & Caribbean,Lower middle income,2007,Primary,11.24,97.84,92.83,77.76,63.16,26.14,0.886,0.877,4.19,18.5,69.44,61.36
13833,PER,Peru,Latin America & Caribbean,Lower middle income,2007,Secondary,11.24,97.84,92.83,77.76,63.16,26.14,0.886,0.877,4.19,18.5,69.44,61.36
13834,PER,Peru,Latin America & Caribbean,Lower middle income,2007,Tertiary,11.24,97.84,92.83,77.76,63.16,26.14,0.886,0.877,4.19,18.5,69.44,61.36
13835,PER,Peru,Latin America & Caribbean,Lower middle income,2008,Primary,2.43,99.9,97.41,81.33,65.21,35.64,0.909,0.857,4.85,15.4,71.02,61.86
13836,PER,Peru,Latin America & Caribbean,Lower middle income,2008,Secondary,2.43,99.9,97.41,81.33,65.21,35.64,0.909,0.857,4.85,15.4,71.02,61.86
13837,PER,Peru,Latin America & Caribbean,Lower middle income,2008,Tertiary,2.43,99.9,97.41,81.33,65.21,35.64,0.909,0.857,4.85,15.4,71.02,61.86
13838,PER,Peru,Latin America & Caribbean,Lower middle income,2009,Primary,9.38,99.9,96.34,81.37,66.24,35.69,0.893,0.862,4.54,17.5,74.61,63.13
13839,PER,Peru,Latin America & Caribbean,Lower middle income,2009,Secondary,9.38,99.9,96.34,81.37,66.24,35.69,0.893,0.862,4.54,17.5,74.61,63.13
13840,PER,Peru,Latin America & Caribbean,Lower middle income,2009,Tertiary,9.38,99.9,96.34,81.37,66.24,35.69,0.893,0.862,4.54,17.5,74.61,63.13
13841,PER,Peru,Latin America & Caribbean,Lower middle income,2010,Primary,2.87,99.9,95.69,80.17,64.18,32.82,0.893,0.866,4.83,17.1,71.01,61.92
13842,PER,Peru,Latin America & Caribbean,Lower middle income,2010,Secondary,2.87,99.9,95.69,80.17,64.18,32.82,0.893,0.866,4.83,17.1,71.01,61.92
13843,PER,Peru,Latin America & Caribbean,Lower middle income,2010,Tertiary,2.87,99.9,95.69,80.17,64.18,32.82,0.893,0.866,4.83,17.1,71.01,61.92
13844,PER,Peru,Latin America & Caribbean,Lower middle income,2011,Primary,15.62,99.9,95.46,82.73,63.92,36.27,0.886,0.928,5.04,15.8,70.62,60.9
13845,PER,Peru,Latin America & Caribbean,Lower middle income,2011,Secondary,15.62,99.9,95.46,82.73,63.92,36.27,0.886,0.928,5.04,15.8,70.62,60.9
13846,PER,Peru,Latin America & Caribbean,Lower middle income,2011,Tertiary,15.62,99.9,95.46,82.73,63.92,36.27,0.886,0.928,5.04,15.8,70.62,60.9
13847,PER,Peru,Latin America & Caribbean,Lower middle income,2012,Primary,7.37,99.9,96.37,79.52,60.59,29.86,0.903,0.856,4.11,16.8,70.88,60.77
13848,PER,Peru,Latin America & Caribbean,Lower middle income,2012,Secondary,7.37,99.9,96.37,79.52,60.59,29.86,0.903,0.856,4.11,16.8,70.88,60.77
13849,PER,Peru,Latin America & Caribbean,Lower middle income,2012,Tertiary,7.37,99.9,96.37,79.52,60.59,29.86,0.903,0.856,4.11,16.8,70.88,60.77
13850,PER,Peru,Latin America & Caribbean,Lower middle income,2013,Primary,5.94,98.56,94.85,85.06,62.66,33.54,0.904,0.874,4.72,16.3,75.25,61.95
13851,PER,Peru,Latin America & Caribbean,Lower middle income,2013,Secondary,5.94,98.56,94.85,85.06,62.66,33.54,0.904,0.874,4.72,16.3,75.25,61.95
13852,PER,Peru,Latin America & Caribbean,Lower middle income,2013,Tertiary,5.94,98.56,94.85,85.06,62.66,33.54,0.904,0.874,4.72,16.3,75.25,61.95
13853,PER,Peru,Latin America & Caribbean,Lower middle income,2014,Primary,16.46,99.9,96.67,82.82,68.65,37.8,0.905,0.882,4.92,15.4,69.32,62.39
13854,PER,Peru,Latin America & Caribbean,Lower middle income,2014,Secondary,16.46,99.9,96.67,82.82,68.65,37.8,0.905,0.882,4.92,15.4,69.32,62.39
13855,PER,Peru,Latin America & Caribbean,Lower middle income,2014,Tertiary,16.46,99.9,96.67,82.82,68.65,37.8,0.905,0.882,4.92,15.4,69.32,62.39
13856,PER,Peru,Latin America & Caribbean,Lower middle income,2015,Primary,11.81,99.9,98.24,85.9,66.93,38.81,0.903,0.926,4.75,16.6,74.07,63.64
13857,PER,Peru,Latin America & Caribbean,Lower middle income,2015,Secondary,11.81,99.9,98.24,85.9,66.93,38.81,0.903,0.926,4.75,16.6,74.07,63.64
13858,PER,Peru,Latin America & Caribbean,Lower middle income,2015,Tertiary,11.81,99.9,98.24,85.9,66.93,38.81,0.903,0.926,4.75,16.6,74.07,63.64
13859,PER,Peru,Latin America & Caribbean,Lower middle income,2016,Primary,1.47,99.9,96.94,84.15,68.12,43.03,0.919,0.866,4.46,17.0,75.02,64.48
